4.0367 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
97.5425 	EXP 	New trial (rep=0, index=6): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
97.5571 	EXP 	text: autoDraw = False
97.5571 	EXP 	textbox: autoDraw = False
97.5571 	EXP 	fixation: autoDraw = True
97.6452 	DATA 	Mouse:  Left button up, pos=(966,202)
98.5563 	EXP 	polygon: autoDraw = True
98.5728 	EXP 	fixation: autoDraw = False
98.9942 	DATA 	Keypress: space
99.0057 	EXP 	fixation: autoDraw = False
99.0057 	EXP 	polygon: autoDraw = False
100.0059 	EXP 	text: autoDraw = True
100.0059 	EXP 	textbox: autoDraw = True
101.9279 	DATA 	Keypress: num_5
102.1206 	DATA 	Keypress: num_0
102.3279 	DATA 	Keypress: num_0
103.0691 	DATA 	Mouse: Left button down, pos=(966,202)
103.0706 	EXP 	New trial (rep=0, index=7): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
103.0852 	EXP 	text: autoDraw = False
103.0852 	EXP 	textbox: autoDraw = False
103.0852 	EXP 	fixation: autoDraw = True
103.2894 	DATA 	Mouse:  Left button up, pos=(966,202)
104.0844 	EXP 	polygon: autoDraw = True
104.1010 	EXP 	fixation: autoDraw = False
105.8830 	DATA 	Keypress: space
105.8867 	EXP 	fixation: autoDraw = False
105.8867 	EXP 	polygon: autoDraw = False
106.2856 	EXP 	text: autoDraw = True
106.2856 	EXP 	textbox: autoDraw = True
110.2794 	DATA 	Keypress: num_4
112.3856 	DATA 	Keypress: backspace
112.9041 	DATA 	Keypress: num_3
113.5527 	DATA 	Keypress: num_5
113.7689 	DATA 	Keypress: num_0
114.3760 	DATA 	Mouse: Left button down, pos=(966,202)
114.3785 	EXP 	New trial (rep=0, index=8): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
114.3912 	EXP 	text: autoDraw = False
114.3912 	EXP 	textbox: autoDraw = False
114.3912 	EXP 	fixation: autoDraw = True
114.5953 	DATA 	Mouse:  Left button up, pos=(966,202)
115.3907 	EXP 	fixation: autoDraw = False
115.3907 	EXP 	polygon: autoDraw = True
115.8110 	DATA 	Keypress: space
115.8234 	EXP 	fixation: autoDraw = False
115.8234 	EXP 	polygon: autoDraw = False
116.2257 	EXP 	text: autoDraw = True
116.2257 	EXP 	textbox: autoDraw = True
118.1388 	DATA 	Keypress: num_3
119.1846 	DATA 	Keypress: num_0
119.3308 	DATA 	Keypress: num_0
120.5982 	DATA 	Mouse: Left button down, pos=(966,202)
120.6047 	EXP 	New trial (rep=0, index=9): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
120.6191 	EXP 	text: autoDraw = False
120.6191 	EXP 	textbox: autoDraw = False
120.6191 	EXP 	fixation: autoDraw = True
120.8234 	DATA 	Mouse:  Left button up, pos=(966,202)
121.6182 	EXP 	polygon: autoDraw = True
121.6348 	EXP 	fixation: autoDraw = False
123.2375 	DATA 	Keypress: space
123.2500 	EXP 	fixation: autoDraw = False
123.2500 	EXP 	polygon: autoDraw = False
124.2533 	EXP 	text: autoDraw = True
124.2533 	EXP 	textbox: autoDraw = True
126.3393 	DATA 	Keypress: num_3
127.0581 	DATA 	Keypress: num_5
127.1303 	DATA 	Keypress: num_0
127.9559 	DATA 	Mouse: Left button down, pos=(966,202)
127.9651 	EXP 	New trial (rep=0, index=10): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
127.9790 	EXP 	text: autoDraw = False
127.9790 	EXP 	textbox: autoDraw = False
127.9790 	EXP 	fixation: autoDraw = True
128.1834 	DATA 	Mouse:  Left button up, pos=(966,202)
128.9781 	EXP 	polygon: autoDraw = True
128.9947 	EXP 	fixation: autoDraw = False
129.7148 	DATA 	Keypress: space
129.7273 	EXP 	fixation: autoDraw = False
129.7273 	EXP 	polygon: autoDraw = False
130.4292 	EXP 	text: autoDraw = True
130.4292 	EXP 	textbox: autoDraw = True
132.3255 	DATA 	Keypress: num_3
133.1656 	DATA 	Keypress: num_5
133.2419 	DATA 	Keypress: num_0
133.9694 	DATA 	Mouse: Left button down, pos=(966,202)
133.9757 	EXP 	New trial (rep=0, index=11): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
133.9900 	EXP 	text: autoDraw = False
133.9900 	EXP 	textbox: autoDraw = False
133.9900 	EXP 	fixation: autoDraw = True
134.1939 	DATA 	Mouse:  Left button up, pos=(966,202)
134.9101 	DATA 	Keypress: space
134.9892 	EXP 	polygon: autoDraw = True
135.0058 	EXP 	fixation: autoDraw = False
135.5757 	DATA 	Keypress: space
135.5885 	EXP 	fixation: autoDraw = False
135.5885 	EXP 	polygon: autoDraw = False
136.5896 	EXP 	text: autoDraw = True
136.5896 	EXP 	textbox: autoDraw = True
141.3266 	DATA 	Keypress: num_2
141.5172 	DATA 	Keypress: num_0
141.9578 	DATA 	Keypress: num_0
142.5745 	DATA 	Mouse: Left button down, pos=(966,202)
142.5848 	EXP 	New trial (rep=1, index=0): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
142.5988 	EXP 	text: autoDraw = False
142.5988 	EXP 	textbox: autoDraw = False
142.5988 	EXP 	fixation: autoDraw = True
142.7859 	DATA 	Mouse:  Left button up, pos=(966,202)
143.5978 	EXP 	fixation: autoDraw = False
143.5978 	EXP 	polygon: autoDraw = True
144.3839 	DATA 	Keypress: space
144.3968 	EXP 	fixation: autoDraw = False
144.3968 	EXP 	polygon: autoDraw = False
145.0964 	EXP 	text: autoDraw = True
145.0964 	EXP 	textbox: autoDraw = True
150.2181 	DATA 	Keypress: num_1
150.4253 	DATA 	Keypress: num_2
150.5922 	DATA 	Keypress: num_0
151.3414 	DATA 	Mouse: Left button down, pos=(966,202)
151.3430 	EXP 	New trial (rep=1, index=1): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
151.3571 	EXP 	text: autoDraw = False
151.3571 	EXP 	textbox: autoDraw = False
151.3571 	EXP 	fixation: autoDraw = True
151.5607 	DATA 	Mouse:  Left button up, pos=(966,202)
152.3564 	EXP 	fixation: autoDraw = False
152.3564 	EXP 	polygon: autoDraw = True
153.3433 	DATA 	Keypress: space
153.3554 	EXP 	fixation: autoDraw = False
153.3554 	EXP 	polygon: autoDraw = False
153.7566 	EXP 	text: autoDraw = True
153.7566 	EXP 	textbox: autoDraw = True
156.2628 	DATA 	Keypress: num_1
158.5678 	DATA 	Keypress: backspace
159.1439 	DATA 	Keypress: num_2
159.5591 	DATA 	Keypress: num_5
159.7938 	DATA 	Keypress: num_0
160.5428 	DATA 	Mouse: Left button down, pos=(966,202)
160.5518 	EXP 	New trial (rep=1, index=2): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
160.5655 	EXP 	text: autoDraw = False
160.5655 	EXP 	textbox: autoDraw = False
160.5655 	EXP 	fixation: autoDraw = True
160.7690 	DATA 	Mouse:  Left button up, pos=(966,202)
161.5646 	EXP 	polygon: autoDraw = True
161.5815 	EXP 	fixation: autoDraw = False
162.3346 	DATA 	Keypress: space
162.3471 	EXP 	fixation: autoDraw = False
162.3471 	EXP 	polygon: autoDraw = False
163.3462 	EXP 	text: autoDraw = True
163.3462 	EXP 	textbox: autoDraw = True
164.7060 	DATA 	Keypress: num_3
165.6707 	DATA 	Keypress: backspace
165.9792 	DATA 	Keypress: num_4
166.2608 	DATA 	Keypress: num_0
166.4105 	DATA 	Keypress: num_0
166.9598 	DATA 	Mouse: Left button down, pos=(966,202)
166.9622 	EXP 	New trial (rep=1, index=3): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
166.9760 	EXP 	text: autoDraw = False
166.9760 	EXP 	textbox: autoDraw = False
166.9760 	EXP 	fixation: autoDraw = True
167.1795 	DATA 	Mouse:  Left button up, pos=(966,202)
167.9751 	EXP 	polygon: autoDraw = True
167.9919 	EXP 	fixation: autoDraw = False
168.7125 	DATA 	Keypress: space
168.7246 	EXP 	fixation: autoDraw = False
168.7246 	EXP 	polygon: autoDraw = False
169.1242 	EXP 	text: autoDraw = True
169.1242 	EXP 	textbox: autoDraw = True
170.8899 	DATA 	Keypress: num_1
171.0809 	DATA 	Keypress: num_0
171.2230 	DATA 	Keypress: num_0
171.9813 	DATA 	Keypress: backspace
172.1976 	DATA 	Keypress: backspace
172.8378 	DATA 	Keypress: backspace
173.2139 	DATA 	Keypress: num_2
173.5208 	DATA 	Keypress: num_0
173.7037 	DATA 	Keypress: num_0
174.5147 	DATA 	Mouse: Left button down, pos=(966,202)
174.5222 	EXP 	New trial (rep=1, index=4): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
174.5361 	EXP 	text: autoDraw = False
174.5361 	EXP 	textbox: autoDraw = False
174.5361 	EXP 	fixation: autoDraw = True
174.7394 	DATA 	Mouse:  Left button up, pos=(966,202)
175.5350 	EXP 	polygon: autoDraw = True
175.5516 	EXP 	fixation: autoDraw = False
177.6541 	DATA 	Keypress: space
177.6663 	EXP 	fixation: autoDraw = False
177.6663 	EXP 	polygon: autoDraw = False
178.6669 	EXP 	text: autoDraw = True
178.6669 	EXP 	textbox: autoDraw = True
182.1124 	DATA 	Keypress: num_2
183.2619 	DATA 	Keypress: num_5
183.4952 	DATA 	Keypress: num_0
184.1028 	DATA 	Mouse: Left button down, pos=(966,202)
184.1116 	EXP 	New trial (rep=1, index=5): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
184.1268 	EXP 	text: autoDraw = False
184.1268 	EXP 	textbox: autoDraw = False
184.1268 	EXP 	fixation: autoDraw = True
184.3306 	DATA 	Mouse:  Left button up, pos=(966,202)
185.1261 	EXP 	polygon: autoDraw = True
185.1426 	EXP 	fixation: autoDraw = False
186.0959 	DATA 	Keypress: space
186.1083 	EXP 	fixation: autoDraw = False
186.1083 	EXP 	polygon: autoDraw = False
186.8079 	EXP 	text: autoDraw = True
186.8079 	EXP 	textbox: autoDraw = True
193.1359 	DATA 	Keypress: num_1
193.3130 	DATA 	Keypress: num_5
193.5524 	DATA 	Keypress: num_0
194.2516 	DATA 	Mouse: Left button down, pos=(966,202)
194.2541 	EXP 	New trial (rep=1, index=6): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
194.2676 	EXP 	text: autoDraw = False
194.2676 	EXP 	textbox: autoDraw = False
194.2676 	EXP 	fixation: autoDraw = True
194.4725 	DATA 	Mouse:  Left button up, pos=(966,202)
195.2664 	EXP 	polygon: autoDraw = True
195.2830 	EXP 	fixation: autoDraw = False
195.9533 	DATA 	Keypress: space
195.9657 	EXP 	fixation: autoDraw = False
195.9657 	EXP 	polygon: autoDraw = False
196.3686 	EXP 	text: autoDraw = True
196.3686 	EXP 	textbox: autoDraw = True
200.6966 	DATA 	Keypress: num_2
200.8788 	DATA 	Keypress: num_5
201.0787 	DATA 	Keypress: num_0
201.9778 	DATA 	Mouse: Left button down, pos=(966,202)
201.9799 	EXP 	New trial (rep=1, index=7): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
201.9938 	EXP 	text: autoDraw = False
201.9938 	EXP 	textbox: autoDraw = False
201.9938 	EXP 	fixation: autoDraw = True
202.2140 	DATA 	Mouse:  Left button up, pos=(966,202)
202.9929 	EXP 	polygon: autoDraw = True
203.0096 	EXP 	fixation: autoDraw = False
204.8448 	DATA 	Keypress: space
204.8744 	EXP 	fixation: autoDraw = False
204.8744 	EXP 	polygon: autoDraw = False
205.8749 	EXP 	text: autoDraw = True
205.8749 	EXP 	textbox: autoDraw = True
207.6503 	DATA 	Keypress: num_3
207.9979 	DATA 	Keypress: num_5
208.5967 	DATA 	Keypress: num_0
209.3627 	DATA 	Mouse: Left button down, pos=(966,202)
209.3724 	EXP 	New trial (rep=1, index=8): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
209.3870 	EXP 	text: autoDraw = False
209.3870 	EXP 	textbox: autoDraw = False
209.3870 	EXP 	fixation: autoDraw = True
209.5738 	DATA 	Mouse:  Left button up, pos=(966,202)
210.3861 	EXP 	polygon: autoDraw = True
210.4027 	EXP 	fixation: autoDraw = False
211.4892 	DATA 	Keypress: space
211.5016 	EXP 	fixation: autoDraw = False
211.5016 	EXP 	polygon: autoDraw = False
212.2040 	EXP 	text: autoDraw = True
212.2040 	EXP 	textbox: autoDraw = True
214.1585 	DATA 	Keypress: num_3
